year,month,day,order_seq,country,session,category,model,color,location,photography,price,price_ind,page,event_time,so_key
2008,4,1,8,24,113,3,C13,9,5,1,48,1,1,1207008695000,113-8
2008,4,1,9,24,113,3,C18,9,6,1,48,1,1,1207008696000,113-9
2008,4,1,1,24,114,1,A1,8,1,1,28,2,1,1207008697000,114-1
2008,4,1,2,24,114,1,A12,2,4,1,38,2,1,1207008698000,114-2
2008,4,1,3,24,114,1,A24,2,2,1,48,1,2,1207008699000,114-3
2008,4,1,1,9,115,3,C57,5,1,2,33,2,4,1207008700000,115-1
2008,4,1,2,9,115,1,A30,6,4,1,38,2,2,1207008701000,115-2
2008,4,1,1,9,116,1,A10,3,4,1,38,2,1,1207008702000,116-1
2008,4,1,2,9,116,1,A37,2,1,1,62,1,3,1207008703000,116-2
2008,4,1,3,9,116,2,B24,11,2,1,57,1,2,1207008704000,116-3
2008,4,1,1,29,117,3,C53,14,6,1,38,2,3,1207008705000,117-1
2008,4,1,1,29,118,1,A4,3,2,2,38,2,1,1207008706000,118-1
2008,4,1,1,9,119,2,B12,2,4,1,38,2,1,1207008707000,119-1
2008,4,1,2,9,119,3,C17,14,6,1,48,1,1,1207008708000,119-2
2008,4,1,3,9,119,3,C37,2,1,1,43,1,3,1207008709000,119-3
2008,4,1,4,9,119,3,C40,14,2,2,28,2,3,1207008710000,119-4
2008,4,1,5,9,119,1,A10,3,4,1,38,2,1,1207008711000,119-5
2008,4,1,6,9,119,1,A11,3,4,1,62,1,1,1207008712000,119-6
2008,4,1,7,9,119,1,A9,3,3,1,82,1,1,1207008713000,119-7
2008,4,1,8,9,119,1,A17,2,6,1,62,1,1,1207008714000,119-8
2008,4,1,9,9,119,1,A7,3,3,1,43,2,1,1207008715000,119-9
2008,4,1,10,9,119,1,A8,3,3,1,62,1,1,1207008716000,119-10
2008,4,1,1,9,120,1,A21,1,1,1,62,1,2,1207008717000,120-1
2008,4,1,2,9,120,1,A33,1,5,1,38,2,2,1207008718000,120-2
2008,4,1,3,9,120,1,A22,4,2,1,62,1,2,1207008719000,120-3
2008,4,1,4,9,120,2,B16,12,6,1,52,1,1,1207008720000,120-4
2008,4,1,5,9,120,2,B17,6,6,2,38,2,1,1207008721000,120-5
2008,4,1,6,9,120,2,B1,4,1,1,57,1,1,1207008722000,120-6
2008,4,1,7,9,120,2,B16,12,6,1,52,1,1,1207008723000,120-7
2008,4,1,1,29,121,1,A1,8,1,1,28,2,1,1207008724000,121-1
2008,4,1,2,29,121,1,A6,3,2,1,43,2,1,1207008725000,121-2
2008,4,1,3,29,121,1,A15,14,5,2,33,2,1,1207008726000,121-3
2008,4,1,4,29,121,2,B9,1,3,1,48,2,1,1207008727000,121-4
2008,4,1,5,29,121,3,C6,6,2,1,33,2,1,1207008728000,121-5
2008,4,1,6,29,121,3,C41,13,2,1,28,2,3,1207008729000,121-6
2008,4,1,7,29,121,2,B9,1,3,1,48,2,1,1207008730000,121-7
2008,4,1,8,29,121,1,A15,14,5,2,33,2,1,1207008731000,121-8
2008,4,1,1,29,122,1,A7,3,3,1,43,2,1,1207008732000,122-1
2008,4,1,2,29,122,1,A10,3,4,1,38,2,1,1207008733000,122-2
2008,4,1,3,29,122,4,P1,3,1,1,38,1,1,1207008734000,122-3
2008,4,1,1,29,123,3,C2,12,1,1,43,1,1,1207008735000,123-1
2008,4,1,2,29,123,4,P2,3,1,1,28,2,1,1207008736000,123-2
2008,4,1,3,29,123,4,P6,2,2,1,43,1,1,1207008737000,123-3
2008,4,1,4,29,123,4,P13,4,5,1,38,1,1,1207008738000,123-4
2008,4,1,5,29,123,4,P16,7,6,1,33,2,1,1207008739000,123-5
2008,4,1,6,29,123,4,P20,7,1,1,23,2,2,1207008740000,123-6
2008,4,1,7,29,123,4,P33,9,5,1,43,1,2,1207008741000,123-7
2008,4,1,8,29,123,3,C22,11,2,2,43,1,2,1207008742000,123-8
2008,4,1,1,29,124,4,P63,14,3,2,28,2,4,1207008743000,124-1
2008,4,1,2,29,124,4,P61,1,3,2,28,2,4,1207008744000,124-2
2008,4,1,3,29,124,1,A11,3,4,1,62,1,1,1207008745000,124-3
2008,4,1,4,29,124,1,A15,14,5,2,33,2,1,1207008746000,124-4
2008,4,1,5,29,124,1,A31,6,5,2,62,1,2,1207008747000,124-5
2008,4,1,6,29,124,2,B14,2,5,1,62,1,1,1207008748000,124-6
2008,4,1,7,29,124,3,C6,6,2,1,33,2,1,1207008749000,124-7
2008,4,1,1,29,125,1,A1,8,1,1,28,2,1,1207008750000,125-1
2008,4,1,2,29,125,1,A10,3,4,1,38,2,1,1207008751000,125-2
2008,4,1,3,29,125,1,A11,3,4,1,62,1,1,1207008752000,125-3
2008,4,1,4,29,125,1,A2,3,1,1,43,2,1,1207008753000,125-4
2008,4,1,5,29,125,1,A10,3,4,1,38,2,1,1207008754000,125-5
2008,4,1,6,29,125,1,A7,3,3,1,43,2,1,1207008755000,125-6
2008,4,1,7,29,125,1,A35,14,6,2,33,2,2,1207008756000,125-7
2008,4,1,8,29,125,1,A36,1,6,1,33,2,2,1207008757000,125-8
2008,4,1,9,29,125,1,A37,2,1,1,62,1,3,1207008758000,125-9
2008,4,1,10,29,125,1,A38,6,1,1,62,1,3,1207008759000,125-10
2008,4,1,11,29,125,1,A39,4,1,1,38,2,3,1207008760000,125-11
2008,4,1,12,29,125,1,A40,4,2,2,38,2,3,1207008761000,125-12
2008,4,1,13,29,125,2,B10,2,4,1,67,1,1,1207008762000,125-13
2008,4,1,14,29,125,2,B11,2,4,1,43,2,1,1207008763000,125-14
2008,4,1,15,29,125,2,B12,2,4,1,38,2,1,1207008764000,125-15
2008,4,1,16,29,125,2,B13,12,5,2,62,1,1,1207008765000,125-16
2008,4,1,17,29,125,2,B14,2,5,1,62,1,1,1207008766000,125-17
2008,4,1,18,29,125,2,B17,6,6,2,38,2,1,1207008767000,125-18
2008,4,1,19,29,125,2,B1,4,1,1,57,1,1,1207008768000,125-19
2008,4,1,20,29,125,2,B15,9,5,1,38,2,1,1207008769000,125-20
2008,4,1,21,29,125,2,B19,13,1,1,38,2,2,1207008770000,125-21
2008,4,1,22,29,125,2,B20,8,1,1,43,2,2,1207008771000,125-22
2008,4,1,23,29,125,2,B21,12,1,1,67,1,2,1207008772000,125-23
2008,4,1,24,29,125,2,B22,2,2,1,67,1,2,1207008773000,125-24
2008,4,1,25,29,125,2,B24,11,2,1,57,1,2,1207008774000,125-25
2008,4,1,26,29,125,2,B25,6,3,1,38,2,2,1207008775000,125-26
2008,4,1,27,29,125,2,B26,13,3,1,57,1,2,1207008776000,125-27
2008,4,1,28,29,125,2,B27,2,3,1,57,1,2,1207008777000,125-28
2008,4,1,29,29,125,2,B28,9,4,1,38,2,2,1207008778000,125-29
2008,4,1,30,29,125,2,B29,2,4,1,62,1,2,1207008779000,125-30
2008,4,1,31,29,125,2,B31,9,5,1,57,1,2,1207008780000,125-31
2008,4,1,32,29,125,2,B32,6,5,1,38,2,2,1207008781000,125-32
2008,4,1,33,29,125,2,B33,6,5,2,33,2,2,1207008782000,125-33
2008,4,1,34,29,125,2,B34,2,6,1,48,2,2,1207008783000,125-34
2008,4,1,35,29,125,3,C50,9,5,2,20,2,3,1207008784000,125-35
2008,4,1,36,29,125,3,C49,4,5,2,26,2,3,1207008785000,125-36
2008,4,1,37,29,125,4,P1,3,1,1,38,1,1,1207008786000,125-37
2008,4,1,38,29,125,4,P4,4,2,1,38,1,1,1207008787000,125-38
2008,4,1,1,29,126,3,C5,11,2,1,48,1,1,1207008788000,126-1
2008,4,1,2,29,126,3,C16,13,6,1,28,2,1,1207008789000,126-2
2008,4,1,1,29,127,1,A15,14,5,2,33,2,1,1207008790000,127-1
2008,4,1,2,29,127,3,C35,9,6,1,50,1,2,1207008791000,127-2
2008,4,1,3,29,127,3,C2,12,1,1,43,1,1,1207008792000,127-3
2008,4,1,4,29,127,1,A15,14,5,2,33,2,1,1207008793000,127-4
2008,4,1,5,29,127,1,A15,14,5,2,33,2,1,1207008794000,127-5
2008,4,1,6,29,127,1,A2,3,1,1,43,2,1,1207008795000,127-6
2008,4,1,1,29,128,3,C1,4,1,2,28,2,1,1207008796000,128-1
2008,4,1,1,29,129,3,C6,6,2,1,33,2,1,1207008797000,129-1
2008,4,1,1,29,130,4,P12,4,4,1,33,2,1,1207008798000,130-1
2008,4,1,2,29,130,4,P11,4,4,2,38,1,1,1207008799000,130-2
2008,4,1,3,29,130,4,P35,4,6,1,28,2,2,1207008800000,130-3
2008,4,1,4,29,130,4,P25,2,3,2,43,1,2,1207008801000,130-4
2008,4,1,5,29,130,4,P39,14,1,1,43,1,3,1207008802000,130-5
2008,4,1,6,29,130,4,P46,14,4,1,28,2,3,1207008803000,130-6
2008,4,1,1,29,131,3,C8,2,3,2,48,1,1,1207008804000,131-1
2008,4,1,2,29,131,3,C5,11,2,1,48,1,1,1207008805000,131-2
2008,4,1,3,29,131,3,C6,6,2,1,33,2,1,1207008806000,131-3
2008,4,1,1,29,132,1,A11,3,4,1,62,1,1,1207008807000,132-1
2008,4,1,2,29,132,1,A8,3,3,1,62,1,1,1207008808000,132-2
2008,4,1,3,29,132,2,B15,9,5,1,38,2,1,1207008809000,132-3
2008,4,1,4,29,132,2,B10,2,4,1,67,1,1,1207008810000,132-4
2008,4,1,5,29,132,2,B13,12,5,2,62,1,1,1207008811000,132-5
2008,4,1,6,29,132,2,B7,6,3,1,38,2,1,1207008812000,132-6
2008,4,1,7,29,132,3,C4,4,2,1,48,1,1,1207008813000,132-7
2008,4,1,8,29,132,3,C14,9,5,1,23,2,1,1207008814000,132-8
2008,4,1,9,29,132,3,C10,9,4,2,28,2,1,1207008815000,132-9
2008,4,1,1,29,133,2,B4,10,2,1,52,1,1,1207008816000,133-1
2008,4,1,2,29,133,2,B10,2,4,1,67,1,1,1207008817000,133-2
2008,4,1,3,29,133,2,B9,1,3,1,48,2,1,1207008818000,133-3
2008,4,1,4,29,133,2,B2,3,1,2,57,1,1,1207008819000,133-4
2008,4,1,1,29,134,1,A6,3,2,1,43,2,1,1207008820000,134-1
2008,4,1,2,29,134,3,C48,6,4,1,28,2,3,1207008821000,134-2
2008,4,1,1,29,135,4,P1,3,1,1,38,1,1,1207008822000,135-1
2008,4,1,2,29,135,4,P16,7,6,1,33,2,1,1207008823000,135-2
2008,4,1,3,29,135,4,P17,2,6,2,38,1,1,1207008824000,135-3
2008,4,1,4,29,135,3,C53,14,6,1,38,2,3,1207008825000,135-4
2008,4,1,1,29,136,1,A11,3,4,1,62,1,1,1207008826000,136-1
2008,4,1,1,29,137,1,A10,3,4,1,38,2,1,1207008827000,137-1
2008,4,1,2,29,137,1,A2,3,1,1,43,2,1,1207008828000,137-2
2008,4,1,3,29,137,1,A6,3,2,1,43,2,1,1207008829000,137-3
2008,4,1,1,29,138,1,A13,1,5,1,28,2,1,1207008830000,138-1
2008,4,1,2,29,138,1,A21,1,1,1,62,1,2,1207008831000,138-2
2008,4,1,3,29,138,1,A21,1,1,1,62,1,2,1207008832000,138-3
2008,4,1,4,29,138,1,A33,1,5,1,38,2,2,1207008833000,138-4
2008,4,1,5,29,138,1,A41,4,2,1,43,2,3,1207008834000,138-5
2008,4,1,6,29,138,1,A31,6,5,2,62,1,2,1207008835000,138-6
2008,4,1,7,29,138,4,P4,4,2,1,38,1,1,1207008836000,138-7
2008,4,1,8,29,138,4,P9,4,3,2,23,2,1,1207008837000,138-8
2008,4,1,9,29,138,4,P10,4,4,2,65,1,1,1207008838000,138-9
2008,4,1,10,29,138,4,P81,4,3,2,43,1,5,1207008839000,138-10
2008,4,1,11,29,138,1,A21,1,1,1,62,1,2,1207008840000,138-11
2008,4,1,12,29,138,1,A28,1,4,2,43,2,2,1207008841000,138-12
2008,4,1,13,29,138,1,A31,6,5,2,62,1,2,1207008842000,138-13
2008,4,1,14,29,138,1,A33,1,5,1,38,2,2,1207008843000,138-14
2008,4,1,15,29,138,1,A41,4,2,1,43,2,3,1207008844000,138-15
2008,4,1,1,29,139,2,B4,10,2,1,52,1,1,1207008845000,139-1
2008,4,1,2,29,139,1,A3,3,1,1,72,1,1,1207008846000,139-2
2008,4,1,3,29,139,1,A3,3,1,1,72,1,1,1207008847000,139-3
2008,4,1,4,29,139,4,P1,3,1,1,38,1,1,1207008848000,139-4
2008,4,1,5,29,139,4,P4,4,2,1,38,1,1,1207008849000,139-5
2008,4,1,6,29,139,4,P17,2,6,2,38,1,1,1207008850000,139-6
2008,4,1,1,29,140,1,A5,3,2,1,43,2,1,1207008851000,140-1
2008,4,1,2,29,140,1,A7,3,3,1,43,2,1,1207008852000,140-2
2008,4,1,3,29,140,4,P8,2,3,1,28,2,1,1207008853000,140-3
2008,4,1,4,29,140,4,P1,3,1,1,38,1,1,1207008854000,140-4
2008,4,1,1,29,141,1,A1,8,1,1,28,2,1,1207008855000,141-1
2008,4,1,2,29,141,1,A4,3,2,2,38,2,1,1207008856000,141-2
2008,4,1,3,29,141,3,C14,9,5,1,23,2,1,1207008857000,141-3
2008,4,1,4,29,141,3,C7,13,3,1,48,1,1,1207008858000,141-4
2008,4,1,1,29,142,4,P1,3,1,1,38,1,1,1207008859000,142-1
2008,4,1,2,29,142,4,P2,3,1,1,28,2,1,1207008860000,142-2
2008,4,1,3,29,142,3,C2,12,1,1,43,1,1,1207008861000,142-3
2008,4,1,4,29,142,3,C54,14,6,1,57,1,3,1207008862000,142-4
2008,4,1,1,29,143,3,C5,11,2,1,48,1,1,1207008863000,143-1
2008,4,1,2,29,143,3,C56,6,1,2,57,1,4,1207008864000,143-2
2008,4,1,3,29,143,4,P26,4,3,1,43,1,2,1207008865000,143-3
2008,4,1,4,29,143,4,P29,5,4,2,33,2,2,1207008866000,143-4
2008,4,1,5,29,143,4,P80,7,3,1,28,2,5,1207008867000,143-5
2008,4,1,1,29,144,2,B31,9,5,1,57,1,2,1207008868000,144-1
2008,4,1,2,29,144,4,P1,3,1,1,38,1,1,1207008869000,144-2
2008,4,1,3,29,144,4,P43,7,3,2,38,1,3,1207008870000,144-3
2008,4,1,1,29,145,1,A11,3,4,1,62,1,1,1207008871000,145-1
2008,4,1,2,29,145,1,A3,3,1,1,72,1,1,1207008872000,145-2
2008,4,1,3,29,145,2,B17,6,6,2,38,2,1,1207008873000,145-3
2008,4,1,4,29,145,3,C35,9,6,1,50,1,2,1207008874000,145-4
2008,4,1,1,29,146,1,A1,8,1,1,28,2,1,1207008875000,146-1
2008,4,1,2,29,146,1,A2,3,1,1,43,2,1,1207008876000,146-2
2008,4,1,3,29,146,1,A3,3,1,1,72,1,1,1207008877000,146-3
2008,4,1,4,29,146,1,A13,1,5,1,28,2,1,1207008878000,146-4
2008,4,1,5,29,146,1,A15,14,5,2,33,2,1,1207008879000,146-5
2008,4,1,6,29,146,1,A17,2,6,1,62,1,1,1207008880000,146-6
2008,4,1,7,29,146,3,C7,13,3,1,48,1,1,1207008881000,146-7
2008,4,1,8,29,146,3,C4,4,2,1,48,1,1,1207008882000,146-8
2008,4,1,9,29,146,3,C58,14,2,2,48,1,4,1207008883000,146-9
2008,4,1,10,29,146,2,B27,2,3,1,57,1,2,1207008884000,146-10
2008,4,1,11,29,146,2,B27,2,3,1,57,1,2,1207008885000,146-11
2008,4,1,12,29,146,3,C58,14,2,2,48,1,4,1207008886000,146-12
2008,4,1,13,29,146,3,C4,4,2,1,48,1,1,1207008887000,146-13
2008,4,1,14,29,146,3,C7,13,3,1,48,1,1,1207008888000,146-14
2008,4,1,15,29,146,1,A17,2,6,1,62,1,1,1207008889000,146-15
2008,4,1,16,29,146,1,A15,14,5,2,33,2,1,1207008890000,146-16
2008,4,1,17,29,146,1,A13,1,5,1,28,2,1,1207008891000,146-17
2008,4,1,18,29,146,1,A3,3,1,1,72,1,1,1207008892000,146-18
2008,4,1,19,29,146,1,A4,3,2,2,38,2,1,1207008893000,146-19
2008,4,1,1,29,147,4,P17,2,6,2,38,1,1,1207008894000,147-1
2008,4,1,1,29,148,2,B14,2,5,1,62,1,1,1207008895000,148-1
2008,4,1,2,29,148,2,B10,2,4,1,67,1,1,1207008896000,148-2
2008,4,1,3,29,148,2,B12,2,4,1,38,2,1,1207008897000,148-3
2008,4,1,4,29,148,2,B11,2,4,1,43,2,1,1207008898000,148-4
2008,4,1,5,29,148,2,B22,2,2,1,67,1,2,1207008899000,148-5
2008,4,1,6,29,148,2,B23,7,2,1,38,2,2,1207008900000,148-6
2008,4,1,1,29,149,1,A12,2,4,1,38,2,1,1207008901000,149-1
2008,4,1,2,29,149,1,A5,3,2,1,43,2,1,1207008902000,149-2
2008,4,1,3,29,149,4,P6,2,2,1,43,1,1,1207008903000,149-3
2008,4,1,4,29,149,4,P14,2,5,2,38,1,1,1207008904000,149-4
2008,4,1,1,29,150,4,P1,3,1,1,38,1,1,1207008905000,150-1
2008,4,1,1,29,151,3,C14,9,5,1,23,2,1,1207008906000,151-1
2008,4,1,1,29,152,4,P12,4,4,1,33,2,1,1207008907000,152-1
2008,4,1,2,29,152,4,P15,4,5,2,38,1,1,1207008908000,152-2
2008,4,1,3,29,152,3,C2,12,1,1,43,1,1,1207008909000,152-3
2008,4,1,4,29,152,3,C13,9,5,1,48,1,1,1207008910000,152-4
2008,4,1,1,29,153,2,B10,2,4,1,67,1,1,1207008911000,153-1
2008,4,1,2,29,153,3,C6,6,2,1,33,2,1,1207008912000,153-2
2008,4,1,3,29,153,1,A2,3,1,1,43,2,1,1207008913000,153-3
2008,4,1,4,29,153,4,P23,6,2,2,28,2,2,1207008914000,153-4
2008,4,1,5,29,153,3,C50,9,5,2,20,2,3,1207008915000,153-5
2008,4,1,6,29,153,3,C6,6,2,1,33,2,1,1207008916000,153-6
2008,4,1,1,29,154,2,B3,12,1,1,52,1,1,1207008917000,154-1
2008,4,1,2,29,154,2,B9,1,3,1,48,2,1,1207008918000,154-2
2008,4,1,3,29,154,1,A21,1,1,1,62,1,2,1207008919000,154-3
2008,4,1,4,29,154,2,B24,11,2,1,57,1,2,1207008920000,154-4
2008,4,1,1,29,155,1,A16,1,6,1,33,2,1,1207008921000,155-1
2008,4,1,2,29,155,1,A17,2,6,1,62,1,1,1207008922000,155-2
2008,4,1,1,29,156,3,C3,6,1,2,23,2,1,1207008923000,156-1
2008,4,1,1,29,157,4,P15,4,5,2,38,1,1,1207008924000,157-1
2008,4,1,2,29,157,3,C1,4,1,2,28,2,1,1207008925000,157-2
2008,4,1,3,29,157,3,C5,11,2,1,48,1,1,1207008926000,157-3
2008,4,1,4,29,157,3,C8,2,3,2,48,1,1,1207008927000,157-4
2008,4,1,5,29,157,3,C17,14,6,1,48,1,1,1207008928000,157-5
2008,4,1,6,29,157,3,C41,13,2,1,28,2,3,1207008929000,157-6
2008,4,1,7,29,157,3,C53,14,6,1,38,2,3,1207008930000,157-7
2008,4,1,8,29,157,3,C46,2,4,1,48,1,3,1207008931000,157-8
2008,4,1,9,29,157,3,C31,12,5,1,33,2,2,1207008932000,157-9
2008,4,1,10,29,157,3,C6,6,2,1,33,2,1,1207008933000,157-10
2008,4,1,11,29,157,3,C7,13,3,1,48,1,1,1207008934000,157-11
2008,4,1,12,29,157,3,C5,11,2,1,48,1,1,1207008935000,157-12
2008,4,1,13,29,157,3,C15,6,5,1,33,2,1,1207008936000,157-13
2008,4,1,14,29,157,2,B1,4,1,1,57,1,1,1207008937000,157-14
2008,4,1,15,29,157,2,B16,12,6,1,52,1,1,1207008938000,157-15
2008,4,1,16,29,157,2,B13,12,5,2,62,1,1,1207008939000,157-16
2008,4,1,17,29,157,2,B25,6,3,1,38,2,2,1207008940000,157-17
2008,4,1,18,29,157,2,B26,13,3,1,57,1,2,1207008941000,157-18
2008,4,1,19,29,157,1,A30,6,4,1,38,2,2,1207008942000,157-19
2008,4,1,20,29,157,1,A37,2,1,1,62,1,3,1207008943000,157-20
2008,4,1,21,29,157,4,P1,3,1,1,38,1,1,1207008944000,157-21
2008,4,1,22,29,157,4,P2,3,1,1,28,2,1,1207008945000,157-22
2008,4,1,23,29,157,4,P38,9,1,1,33,2,3,1207008946000,157-23
2008,4,1,24,29,157,4,P43,7,3,2,38,1,3,1207008947000,157-24
2008,4,1,25,29,157,4,P46,14,4,1,28,2,3,1207008948000,157-25
2008,4,1,26,29,157,4,P47,14,4,1,28,2,3,1207008949000,157-26
2008,4,1,27,29,157,4,P44,11,3,2,28,2,3,1207008950000,157-27
2008,4,1,28,29,157,4,P49,14,5,1,33,2,3,1207008951000,157-28
2008,4,1,29,29,157,4,P59,2,2,2,38,1,4,1207008952000,157-29
2008,4,1,30,29,157,4,P60,14,2,1,28,2,4,1207008953000,157-30
2008,4,1,31,29,157,4,P3,2,1,1,48,1,1,1207008954000,157-31
2008,4,1,32,29,157,4,P1,3,1,1,38,1,1,1207008955000,157-32
2008,4,1,1,29,158,2,B32,6,5,1,38,2,2,1207008956000,158-1
2008,4,1,1,29,159,1,A31,6,5,2,62,1,2,1207008957000,159-1
2008,4,1,2,29,159,4,P48,9,4,2,33,2,3,1207008958000,159-2
2008,4,1,1,29,160,4,P1,3,1,1,38,1,1,1207008959000,160-1
2008,4,1,2,29,160,4,P34,9,6,2,48,1,2,1207008960000,160-2
2008,4,1,3,29,160,4,P65,9,4,2,43,1,4,1207008961000,160-3
2008,4,1,1,29,161,3,C6,6,2,1,33,2,1,1207008962000,161-1
2008,4,1,1,29,162,4,P12,4,4,1,33,2,1,1207008963000,162-1
2008,4,1,2,29,162,3,C9,6,3,1,48,1,1,1207008964000,162-2
2008,4,1,3,29,162,3,C3,6,1,2,23,2,1,1207008965000,162-3
2008,4,1,4,29,162,3,C38,13,1,1,38,2,3,1207008966000,162-4
2008,4,1,5,29,162,3,C48,6,4,1,28,2,3,1207008967000,162-5
2008,4,1,6,29,162,3,C38,13,1,1,38,2,3,1207008968000,162-6
2008,4,1,1,29,163,3,C5,11,2,1,48,1,1,1207008969000,163-1
2008,4,1,2,29,163,3,C16,13,6,1,28,2,1,1207008970000,163-2
2008,4,1,3,29,163,3,C6,6,2,1,33,2,1,1207008971000,163-3
2008,4,1,1,29,164,1,A28,1,4,2,43,2,2,1207008972000,164-1
2008,4,1,2,29,164,1,A42,6,2,1,28,2,3,1207008973000,164-2
2008,4,1,3,29,164,1,A4,3,2,2,38,2,1,1207008974000,164-3
2008,4,1,4,29,164,3,C26,14,3,1,28,2,2,1207008975000,164-4
2008,4,1,1,29,165,2,B3,12,1,1,52,1,1,1207008976000,165-1
2008,4,1,2,29,165,2,B24,11,2,1,57,1,2,1207008977000,165-2
2008,4,1,3,29,165,2,B26,13,3,1,57,1,2,1207008978000,165-3
2008,4,1,4,29,165,2,B31,9,5,1,57,1,2,1207008979000,165-4
2008,4,1,5,29,165,2,B32,6,5,1,38,2,2,1207008980000,165-5
2008,4,1,6,29,165,3,C6,6,2,1,33,2,1,1207008981000,165-6
2008,4,1,1,29,166,2,B28,9,4,1,38,2,2,1207008982000,166-1
2008,4,1,1,44,167,3,C1,4,1,2,28,2,1,1207008983000,167-1
2008,4,1,2,44,167,3,C5,11,2,1,48,1,1,1207008984000,167-2
2008,4,1,3,44,167,3,C8,2,3,2,48,1,1,1207008985000,167-3
2008,4,1,4,44,167,3,C10,9,4,2,28,2,1,1207008986000,167-4
2008,4,1,5,44,167,3,C17,14,6,1,48,1,1,1207008987000,167-5
2008,4,1,1,34,168,3,C12,14,4,1,43,1,1,1207008988000,168-1
2008,4,1,2,34,168,3,C44,14,3,1,55,1,3,1207008989000,168-2
2008,4,1,3,34,168,3,C44,14,3,1,55,1,3,1207008990000,168-3
2008,4,1,4,34,168,3,C45,11,3,1,55,1,3,1207008991000,168-4
2008,4,1,5,34,168,3,C21,14,1,1,57,1,2,1207008992000,168-5
2008,4,1,6,34,168,3,C33,14,5,1,48,1,2,1207008993000,168-6
2008,4,1,7,34,168,3,C21,14,1,1,57,1,2,1207008994000,168-7
2008,4,1,8,34,168,4,P15,4,5,2,38,1,1,1207008995000,168-8
2008,4,1,9,34,168,3,C12,14,4,1,43,1,1,1207008996000,168-9
2008,4,1,10,34,168,3,C54,14,6,1,57,1,3,1207008997000,168-10
2008,4,1,11,34,168,3,C54,14,6,1,57,1,3,1207008998000,168-11
2008,4,1,12,34,168,3,C59,5,2,2,52,1,4,1207008999000,168-12
2008,4,1,13,34,168,3,C47,13,4,2,18,2,3,1207009000000,168-13
2008,4,1,14,34,168,3,C38,13,1,1,38,2,3,1207009001000,168-14
2008,4,1,15,34,168,3,C38,13,1,1,38,2,3,1207009002000,168-15
2008,4,1,16,34,168,3,C21,14,1,1,57,1,2,1207009003000,168-16
2008,4,1,17,34,168,3,C1,4,1,2,28,2,1,1207009004000,168-17
2008,4,1,18,34,168,3,C4,4,2,1,48,1,1,1207009005000,168-18
2008,4,1,19,34,168,3,C26,14,3,1,28,2,2,1207009006000,168-19
2008,4,1,20,34,168,3,C21,14,1,1,57,1,2,1207009007000,168-20
2008,4,1,21,34,168,3,C20,13,1,2,48,1,2,1207009008000,168-21
2008,4,1,22,34,168,3,C20,13,1,2,48,1,2,1207009009000,168-22
2008,4,1,23,34,168,3,C27,11,3,1,48,1,2,1207009010000,168-23
2008,4,1,24,34,168,3,C12,14,4,1,43,1,1,1207009011000,168-24
2008,4,1,25,34,168,3,C38,13,1,1,38,2,3,1207009012000,168-25
2008,4,1,26,34,168,3,C44,14,3,1,55,1,3,1207009013000,168-26
2008,4,1,27,34,168,3,C33,14,5,1,48,1,2,1207009014000,168-27
2008,4,1,28,34,168,3,C50,9,5,2,20,2,3,1207009015000,168-28
2008,4,1,29,34,168,3,C45,11,3,1,55,1,3,1207009016000,168-29
2008,4,1,30,34,168,3,C20,13,1,2,48,1,2,1207009017000,168-30
2008,4,1,31,34,168,3,C12,14,4,1,43,1,1,1207009018000,168-31
2008,4,1,32,34,168,3,C28,2,4,2,48,1,2,1207009019000,168-32
2008,4,1,33,34,168,3,C43,6,3,2,28,2,3,1207009020000,168-33
2008,4,1,34,34,168,4,P23,6,2,2,28,2,2,1207009021000,168-34
2008,4,1,35,34,168,4,P19,2,1,1,48,1,2,1207009022000,168-35
2008,4,1,36,34,168,4,P39,14,1,1,43,1,3,1207009023000,168-36
2008,4,1,37,34,168,4,P42,6,2,2,28,2,3,1207009024000,168-37
2008,4,1,38,34,168,4,P44,11,3,2,28,2,3,1207009025000,168-38
2008,4,1,39,34,168,4,P49,14,5,1,33,2,3,1207009026000,168-39
2008,4,1,40,34,168,4,P60,14,2,1,28,2,4,1207009027000,168-40
2008,4,1,41,34,168,4,P58,9,2,2,38,1,4,1207009028000,168-41
2008,4,1,42,34,168,3,C4,4,2,1,48,1,1,1207009029000,168-42
2008,4,1,43,34,168,4,P6,2,2,1,43,1,1,1207009030000,168-43
2008,4,1,44,34,168,4,P44,11,3,2,28,2,3,1207009031000,168-44
2008,4,1,45,34,168,4,P37,2,1,1,43,1,3,1207009032000,168-45
2008,4,1,46,34,168,4,P46,14,4,1,28,2,3,1207009033000,168-46
2008,4,1,47,34,168,4,P48,9,4,2,33,2,3,1207009034000,168-47
2008,4,1,48,34,168,4,P67,9,5,1,38,1,4,1207009035000,168-48
2008,4,1,49,34,168,4,P70,6,6,2,38,1,4,1207009036000,168-49
2008,4,1,1,29,169,2,B10,2,4,1,67,1,1,1207009037000,169-1
2008,4,1,1,29,170,1,A4,3,2,2,38,2,1,1207009038000,170-1
2008,4,1,2,29,170,1,A11,3,4,1,62,1,1,1207009039000,170-2
2008,4,1,3,29,170,1,A10,3,4,1,38,2,1,1207009040000,170-3
2008,4,1,4,29,170,1,A6,3,2,1,43,2,1,1207009041000,170-4
2008,4,1,5,29,170,1,A23,6,2,2,33,2,2,1207009042000,170-5
